time,total load actual,temp,humidity,pressure,wind_speed,rain_1h,snow_3h,clouds_all,temp_c,hour,day_of_week,month
2014-12-31 23:00:00+00:00,25385.0,281.625,100,1035,7,0.0,0,0,8.475000000000023,23,2,12
2015-01-01 00:00:00+00:00,24382.0,281.625,100,1035,7,0.0,0,0,8.475000000000023,0,3,1
2015-01-01 01:00:00+00:00,22734.0,281.286,100,1036,7,0.0,0,0,8.136000000000024,1,3,1
2015-01-01 02:00:00+00:00,21286.0,281.286,100,1036,7,0.0,0,0,8.136000000000024,2,3,1
2015-01-01 03:00:00+00:00,20264.0,281.286,100,1036,7,0.0,0,0,8.136000000000024,3,3,1
2015-01-01 04:00:00+00:00,19905.0,280.467,100,1037,5,0.0,0,0,7.317000000000007,4,3,1
2015-01-01 05:00:00+00:00,20010.0,280.467,100,1037,5,0.0,0,0,7.317000000000007,5,3,1
2015-01-01 06:00:00+00:00,20377.0,280.467,100,1037,5,0.0,0,0,7.317000000000007,6,3,1
2015-01-01 07:00:00+00:00,20094.0,280.751,100,1038,2,0.0,0,0,7.600999999999999,7,3,1
2015-01-01 08:00:00+00:00,20637.0,280.751,100,1038,2,0.0,0,0,7.600999999999999,8,3,1
2015-01-01 09:00:00+00:00,22250.0,280.751,100,1038,2,0.0,0,0,7.600999999999999,9,3,1
2015-01-01 10:00:00+00:00,23547.0,283.249,100,1038,2,0.0,0,0,10.099000000000046,10,3,1
2015-01-01 11:00:00+00:00,24133.0,283.249,100,1038,2,0.0,0,0,10.099000000000046,11,3,1
2015-01-01 12:00:00+00:00,24713.0,283.249,100,1038,2,0.0,0,0,10.099000000000046,12,3,1
2015-01-01 13:00:00+00:00,24672.0,283.8043125,57,1035,3,0.0,0,0,10.654312500000003,13,3,1
2015-01-01 14:00:00+00:00,23528.0,284.3166875,58,1035,4,0.0,0,0,11.166687500000023,14,3,1
2015-01-01 15:00:00+00:00,23118.0,283.7205,62,1035,4,0.0,0,0,10.570500000000038,15,3,1
2015-01-01 16:00:00+00:00,23606.0,284.6023125,62,1035,5,0.0,0,0,11.452312500000005,16,3,1
2015-01-01 17:00:00+00:00,26447.0,284.3756563,65,1035,5,0.0,0,0,11.225656300000026,17,3,1
2015-01-01 18:00:00+00:00,28020.0,284.1762188,83,1036,4,0.0,0,0,11.026218800000038,18,3,1
2015-01-01 19:00:00+00:00,29014.0,283.945,84,1036,5,0.0,0,0,10.795000000000016,19,3,1
2015-01-01 20:00:00+00:00,29571.0,283.741,100,1038,4,0.0,0,0,10.591000000000008,20,3,1
2015-01-01 21:00:00+00:00,29031.0,283.741,100,1038,4,0.0,0,0,10.591000000000008,21,3,1
2015-01-01 22:00:00+00:00,26798.0,282.779,100,1038,2,0.0,0,0,9.629000000000019,22,3,1
2015-01-01 23:00:00+00:00,27070.0,282.779,100,1038,2,0.0,0,0,9.629000000000019,23,3,1
2015-01-02 00:00:00+00:00,24935.0,282.779,100,1038,2,0.0,0,0,9.629000000000019,0,4,1
2015-01-02 01:00:00+00:00,23214.0,281.864,100,1037,2,0.0,0,0,8.713999999999999,1,4,1
2015-01-02 02:00:00+00:00,22540.0,281.864,100,1037,2,0.0,0,0,8.713999999999999,2,4,1
2015-01-02 03:00:00+00:00,22096.0,281.864,100,1037,2,0.0,0,0,8.713999999999999,3,4,1
2015-01-02 04:00:00+00:00,22066.0,281.452,100,1038,1,0.0,0,0,8.302000000000021,4,4,1
2015-01-02 05:00:00+00:00,22275.0,281.452,100,1038,1,0.0,0,0,8.302000000000021,5,4,1
2015-01-02 06:00:00+00:00,23025.0,281.452,100,1038,1,0.0,0,0,8.302000000000021,6,4,1
2015-01-02 07:00:00+00:00,23699.0,282.505,100,1039,1,0.0,0,0,9.355000000000018,7,4,1
2015-01-02 08:00:00+00:00,25834.0,282.505,100,1039,1,0.0,0,0,9.355000000000018,8,4,1
2015-01-02 09:00:00+00:00,27927.0,282.505,100,1039,1,0.0,0,0,9.355000000000018,9,4,1
2015-01-02 10:00:00+00:00,29072.0,284.97,100,1039,2,0.0,0,0,11.82000000000005,10,4,1
2015-01-02 11:00:00+00:00,29071.0,285.379,74,1037,2,0.0,0,0,12.229000000000042,11,4,1
2015-01-02 12:00:00+00:00,29439.0,284.97,100,1039,2,0.0,0,0,11.82000000000005,12,4,1
2015-01-02 13:00:00+00:00,29241.0,286.0583125,50,1035,2,0.0,0,0,12.908312500000022,13,4,1
2015-01-02 14:00:00+00:00,27973.0,286.3286875,52,1035,2,0.0,0,0,13.178687500000024,14,4,1
2015-01-02 15:00:00+00:00,27320.0,285.345,74,1037,2,0.0,0,6,12.19500000000005,15,4,1
2015-01-02 16:00:00+00:00,27157.0,286.0333125,69,1036,2,0.0,0,4,12.883312500000045,16,4,1
2015-01-02 17:00:00+00:00,29045.0,285.4676875,84,1036,2,0.0,0,8,12.317687500000034,17,4,1
2015-01-02 18:00:00+00:00,31967.0,284.902,100,1037,2,0.0,0,12,11.75200000000001,18,4,1
2015-01-02 19:00:00+00:00,33266.0,284.632,100,1038,2,0.0,0,38,11.482000000000028,19,4,1
2015-01-02 20:00:00+00:00,33668.0,284.362,100,1038,2,0.0,0,64,11.212000000000046,20,4,1
2015-01-02 21:00:00+00:00,32426.0,284.362,100,1038,2,0.0,0,64,11.212000000000046,21,4,1
2015-01-02 22:00:00+00:00,29705.0,284.362,100,1038,2,0.0,0,64,11.212000000000046,22,4,1
2015-01-02 23:00:00+00:00,25564.0,283.885,84,1036,2,0.0,0,44,10.735000000000014,23,4,1
2015-01-03 00:00:00+00:00,23584.0,283.408,100,1037,3,0.0,0,24,10.258000000000038,0,5,1
2015-01-03 01:00:00+00:00,22194.0,282.867,100,1037,3,0.0,0,12,9.717000000000041,1,5,1
2015-01-03 02:00:00+00:00,21296.0,282.867,100,1037,3,0.0,0,12,9.717000000000041,2,5,1
2015-01-03 03:00:00+00:00,21145.0,282.867,100,1037,3,0.0,0,12,9.717000000000041,3,5,1
2015-01-03 04:00:00+00:00,21316.0,282.867,100,1037,3,0.0,0,12,9.717000000000041,4,5,1
2015-01-03 05:00:00+00:00,21674.0,282.219,100,1036,3,0.0,0,0,9.069000000000017,5,5,1
2015-01-03 06:00:00+00:00,22127.0,282.219,100,1036,3,0.0,0,0,9.069000000000017,6,5,1
2015-01-03 07:00:00+00:00,22756.0,282.219,100,1036,3,0.0,0,0,9.069000000000017,7,5,1
2015-01-03 08:00:00+00:00,24654.0,283.052,100,1036,3,0.0,0,0,9.902000000000044,8,5,1
2015-01-03 09:00:00+00:00,26454.0,283.052,100,1036,3,0.0,0,0,9.902000000000044,9,5,1
2015-01-03 10:00:00+00:00,26959.0,286.043,100,1036,2,0.0,0,0,12.893000000000029,10,5,1
2015-01-03 11:00:00+00:00,26716.0,286.043,100,1036,2,0.0,0,0,12.893000000000029,11,5,1
2015-01-03 12:00:00+00:00,26802.0,286.043,100,1036,2,0.0,0,0,12.893000000000029,12,5,1
2015-01-03 13:00:00+00:00,26416.0,286.043,100,1036,2,0.0,0,0,12.893000000000029,13,5,1
2015-01-03 14:00:00+00:00,25362.0,287.148,97,1034,2,0.0,0,0,13.998000000000047,14,5,1
2015-01-03 15:00:00+00:00,24770.0,286.8905,88,1033,1,0.0,0,0,13.740499999999997,15,5,1
2015-01-03 16:00:00+00:00,24501.0,287.1306875,58,1031,1,0.0,0,0,13.980687500000045,16,5,1
2015-01-03 17:00:00+00:00,24992.0,286.6243438,60,1031,1,0.0,0,0,13.474343800000042,17,5,1
2015-01-03 18:00:00+00:00,27964.0,286.118,100,1034,1,0.0,0,0,12.968000000000018,18,5,1
2015-01-03 19:00:00+00:00,29694.0,285.152,100,1034,2,0.0,0,0,12.00200000000001,19,5,1
2015-01-03 20:00:00+00:00,29874.0,283.07,51,1027,2,0.0,0,0,9.920000000000016,20,5,1
2015-01-03 21:00:00+00:00,28979.0,285.46,37,1028,2,0.0,0,0,12.310000000000002,21,5,1
2015-01-03 22:00:00+00:00,26863.0,285.65,35,1028,2,0.0,0,0,12.5,22,5,1
2015-01-03 23:00:00+00:00,25254.0,284.65,37,1028,2,0.0,0,0,11.5,23,5,1
2015-01-04 00:00:00+00:00,23620.0,285.35,37,1027,1,0.0,0,0,12.200000000000045,0,6,1
2015-01-04 01:00:00+00:00,22606.0,285.55,49,1027,1,0.0,0,0,12.400000000000034,1,6,1
2015-01-04 02:00:00+00:00,22191.0,285.66,52,1028,2,0.0,0,0,12.510000000000048,2,6,1
2015-01-04 03:00:00+00:00,21929.0,284.95,56,1027,1,0.0,0,0,11.800000000000011,3,6,1
2015-01-04 04:00:00+00:00,22195.0,284.55,60,1027,1,0.0,0,0,11.400000000000034,4,6,1
2015-01-04 05:00:00+00:00,24035.0,283.77,65,1027,1,0.0,0,0,10.620000000000005,5,6,1
2015-01-04 06:00:00+00:00,26807.0,283.95,70,1027,1,0.0,0,0,10.800000000000011,6,6,1
2015-01-04 07:00:00+00:00,28316.0,284.15,73,1027,2,0.0,0,0,11.0,7,6,1
2015-01-04 08:00:00+00:00,29871.0,285.35,68,1027,1,0.0,0,0,12.200000000000045,8,6,1
2015-01-04 09:00:00+00:00,30585.0,287.95,61,1028,1,0.0,0,0,14.800000000000011,9,6,1
2015-01-04 10:00:00+00:00,30772.0,288.05,62,1028,1,0.0,0,0,14.900000000000034,10,6,1
2015-01-04 11:00:00+00:00,30685.0,289.35,65,1027,2,0.0,0,0,16.200000000000045,11,6,1
2015-01-04 12:00:00+00:00,30429.0,290.05,64,1027,1,0.0,0,0,16.900000000000034,12,6,1
2015-01-04 13:00:00+00:00,28741.0,288.6785,65,1029,2,0.0,0,6,15.528500000000008,13,6,1
2015-01-04 14:00:00+00:00,28249.0,289.55,64,1026,1,0.0,0,12,16.400000000000034,14,6,1
2015-01-04 15:00:00+00:00,28105.0,289.36,68,1026,0,0.0,0,12,16.210000000000036,15,6,1
2015-01-04 16:00:00+00:00,27908.0,288.115,75,1026,0,0.0,0,12,14.965000000000032,16,6,1
2015-01-04 17:00:00+00:00,27577.0,286.87,83,1027,1,0.0,0,12,13.720000000000027,17,6,1
2015-01-04 18:00:00+00:00,27418.0,287.265,86,1027,1,0.0,0,6,14.115000000000009,18,6,1
2015-01-04 19:00:00+00:00,28604.0,287.66,89,1028,1,0.0,0,0,14.510000000000048,19,6,1
2015-01-04 20:00:00+00:00,30346.0,286.2945,84,1030,1,0.0,0,0,13.14450000000005,20,6,1
2015-01-04 21:00:00+00:00,28190.0,286.85,89,1028,1,0.0,0,0,13.700000000000045,21,6,1
2015-01-04 22:00:00+00:00,26270.0,284.87,84,1028,3,0.0,0,0,11.720000000000027,22,6,1
2015-01-04 23:00:00+00:00,25069.0,284.6015,78,1030,2,0.0,0,0,11.45150000000001,23,6,1
2015-01-05 00:00:00+00:00,23390.0,284.25,69,1027,1,0.0,0,0,11.100000000000023,0,0,1
2015-01-05 01:00:00+00:00,21988.0,283.77,70,1027,2,0.0,0,0,10.620000000000005,1,0,1
2015-01-05 02:00:00+00:00,21182.0,282.65,81,1027,1,0.0,0,0,9.5,2,0,1
2015-01-05 03:00:00+00:00,20778.0,282.54,82,1026,1,0.0,0,0,9.390000000000043,3,0,1
2015-01-05 04:00:00+00:00,20309.0,282.35,82,1026,1,0.0,0,0,9.200000000000045,4,0,1
2015-01-05 05:00:00+00:00,20252.0,282.25,79,1026,1,0.0,0,0,9.100000000000023,5,0,1
2015-01-05 06:00:00+00:00,19964.0,282.65,83,1027,1,0.0,0,0,9.5,6,0,1
2015-01-05 07:00:00+00:00,20796.0,282.25,82,1027,1,0.0,0,0,9.100000000000023,7,0,1
2015-01-05 08:00:00+00:00,22478.0,282.95,76,1027,1,0.0,0,0,9.800000000000011,8,0,1
2015-01-05 09:00:00+00:00,23834.0,287.16,55,1027,2,0.0,0,0,14.010000000000048,9,0,1
2015-01-05 10:00:00+00:00,24429.0,288.26,53,1027,2,0.0,0,0,15.110000000000014,10,0,1
2015-01-05 17:00:00+00:00,21888.0,285.2856875,77,1028,2,0.0,0,0,12.135687500000017,17,0,1
2015-01-05 18:00:00+00:00,22048.0,285.34275,79,1025,4,0.0,0,9,12.192750000000046,18,0,1
2015-01-05 19:00:00+00:00,22858.0,284.95,83,1024,5,0.0,0,12,11.800000000000011,19,0,1
2015-01-05 20:00:00+00:00,25604.0,285.36,86,1024,1,0.0,0,12,12.210000000000036,20,0,1
2015-01-05 21:00:00+00:00,25381.0,285.65,89,1023,5,0.0,0,12,12.5,21,0,1
2015-01-05 22:00:00+00:00,23822.0,284.96,87,1023,5,0.0,0,34,11.810000000000002,22,0,1
2015-01-05 23:00:00+00:00,23711.0,284.27,85,1022,6,0.0,0,56,11.120000000000005,23,0,1
2015-01-06 00:00:00+00:00,22354.0,284.15,83,1022,1,0.0,0,56,11.0,0,1,1
2015-01-06 01:00:00+00:00,21546.0,284.35,80,1021,1,0.0,0,88,11.200000000000045,1,1,1
2015-01-06 02:00:00+00:00,21171.0,284.65,73,1021,1,0.0,0,88,11.5,2,1,1
2015-01-06 03:00:00+00:00,21042.0,282.87,82,1021,1,0.0,0,88,9.720000000000027,3,1,1
2015-01-06 04:00:00+00:00,21618.0,282.75,83,1021,1,0.0,0,44,9.600000000000023,4,1,1
2015-01-06 05:00:00+00:00,23433.0,283.04,84,1021,1,0.0,0,44,9.890000000000043,5,1,1
2015-01-06 06:00:00+00:00,25885.0,282.85,75,1021,1,0.0,0,44,9.700000000000045,6,1,1
2015-01-06 07:00:00+00:00,28456.0,282.54,74,1021,1,0.0,0,44,9.390000000000043,7,1,1
2015-01-06 08:00:00+00:00,29708.0,284.26,65,1022,1,0.0,0,44,11.110000000000014,8,1,1
2015-01-06 09:00:00+00:00,30887.0,287.86,52,1022,3,0.0,0,44,14.710000000000036,9,1,1
2015-01-06 10:00:00+00:00,31409.0,286.76,53,1022,1,0.0,0,44,13.610000000000014,10,1,1
2015-01-06 11:00:00+00:00,31947.0,286.95,54,1021,1,0.0,0,24,13.800000000000011,11,1,1
2015-01-06 12:00:00+00:00,32078.0,286.95,59,1021,1,0.0,0,12,13.800000000000011,12,1,1
2015-01-06 13:00:00+00:00,31193.0,286.95,64,1021,1,0.0,0,0,13.800000000000011,13,1,1
2015-01-06 14:00:00+00:00,30542.0,286.75,67,1021,1,0.0,0,0,13.600000000000023,14,1,1
2015-01-06 15:00:00+00:00,30591.0,286.6,67,1021,1,0.0,0,4,13.450000000000045,15,1,1
2015-01-06 16:00:00+00:00,30799.0,286.45,68,1021,0,0.0,0,8,13.300000000000011,16,1,1
2015-01-06 17:00:00+00:00,30481.0,284.85,73,1022,1,0.0,0,8,11.700000000000045,17,1,1
2015-01-06 18:00:00+00:00,30147.0,284.35,77,1023,1,0.0,0,26,11.200000000000045,18,1,1
2015-01-06 19:00:00+00:00,30120.0,283.85,81,1023,1,0.0,0,44,10.700000000000045,19,1,1
2015-01-06 20:00:00+00:00,30747.0,283.9,82,1023,1,0.0,0,44,10.75,20,1,1
2015-01-06 21:00:00+00:00,29978.0,283.95,84,1023,1,0.0,0,44,10.800000000000011,21,1,1
2015-01-06 22:00:00+00:00,27421.0,284.15,82,1024,1,0.0,0,44,11.0,22,1,1
2015-01-06 23:00:00+00:00,30518.0,284.1,81,1025,1,0.0,0,44,10.950000000000045,23,1,1
2015-01-07 00:00:00+00:00,28484.0,284.05,81,1025,1,0.0,0,44,10.900000000000034,0,2,1
2015-01-07 01:00:00+00:00,27026.0,283.75,81,1025,1,0.0,0,44,10.600000000000023,1,2,1
2015-01-07 02:00:00+00:00,26248.0,284.86,86,1025,2,0.0,0,44,11.710000000000036,2,2,1
2015-01-07 03:00:00+00:00,25838.0,284.85,88,1025,1,0.0,0,44,11.700000000000045,3,2,1
2015-01-07 04:00:00+00:00,26021.0,283.17,80,1025,1,0.0,0,44,10.020000000000039,4,2,1
2015-01-07 05:00:00+00:00,26992.0,282.95,64,1025,1,0.0,0,44,9.800000000000011,5,2,1
2015-01-07 06:00:00+00:00,28625.0,282.75,74,1025,1,0.0,0,44,9.600000000000023,6,2,1
2015-01-07 07:00:00+00:00,31015.0,282.93,76,1027,2,0.3,0,60,9.78000000000003,7,2,1
2015-01-07 08:00:00+00:00,33276.0,283.11,79,1028,3,0.3,0,76,9.960000000000036,8,2,1
2015-01-07 09:00:00+00:00,34221.0,284.97,65,1026,1,0.0,0,36,11.82000000000005,9,2,1
2015-01-07 10:00:00+00:00,34796.0,284.87,70,1028,2,0.3,0,62,11.720000000000027,10,2,1
2015-01-07 11:00:00+00:00,35535.0,286.45,60,1027,1,0.0,0,32,13.300000000000011,11,2,1
2015-01-07 12:00:00+00:00,35752.0,285.9565,64,1028,1,0.3,0,44,12.806500000000028,12,2,1
2015-01-07 13:00:00+00:00,35605.0,284.3306563,78,1030,1,0.3,0,88,11.18065630000001,13,2,1
2015-01-07 14:00:00+00:00,36020.0,284.4033125,78,1030,1,0.3,0,84,11.25331250000005,14,2,1
2015-01-07 15:00:00+00:00,36066.0,283.8305,79,1030,1,0.3,0,62,10.680499999999995,15,2,1
2015-01-07 16:00:00+00:00,36195.0,284.1183438,78,1030,0,0.3,0,64,10.968343800000014,16,2,1
2015-01-07 17:00:00+00:00,35739.0,283.7606875,79,1030,1,0.3,0,48,10.61068750000004,17,2,1
2015-01-07 18:00:00+00:00,35188.0,284.6065,79,1028,1,0.0,0,20,11.456500000000005,18,2,1
2015-01-07 19:00:00+00:00,34470.0,284.65,80,1028,1,0.0,0,0,11.5,19,2,1
2015-01-07 20:00:00+00:00,33716.0,284.75,81,1028,1,0.0,0,0,11.600000000000023,20,2,1
2015-01-07 21:00:00+00:00,32697.0,284.65,82,1028,1,0.0,0,0,11.5,21,2,1
2015-01-07 22:00:00+00:00,30477.0,284.55,83,1029,1,0.0,0,0,11.400000000000034,22,2,1
2015-01-07 23:00:00+00:00,26788.0,284.55,83,1029,1,0.0,0,0,11.400000000000034,23,2,1
2015-01-08 00:00:00+00:00,25146.0,284.35,85,1029,2,0.0,0,0,11.200000000000045,0,3,1
2015-01-08 01:00:00+00:00,23889.0,284.15,88,1030,3,0.0,0,0,11.0,1,3,1
2015-01-08 02:00:00+00:00,23046.0,283.85,88,1030,3,0.0,0,0,10.700000000000045,2,3,1
2015-01-08 03:00:00+00:00,22587.0,283.85,89,1030,1,0.0,0,0,10.700000000000045,3,3,1
2015-01-08 04:00:00+00:00,22361.0,283.45,88,1030,3,0.0,0,0,10.300000000000011,4,3,1
2015-01-08 05:00:00+00:00,22551.0,283.35,87,1030,1,0.0,0,0,10.200000000000045,5,3,1
2015-01-08 06:00:00+00:00,22543.0,283.25,87,1031,1,0.0,0,0,10.100000000000023,6,3,1
2015-01-08 07:00:00+00:00,24042.0,283.04,86,1031,1,0.0,0,0,9.890000000000043,7,3,1
2015-01-08 08:00:00+00:00,25932.0,283.04,83,1032,2,0.0,0,0,9.890000000000043,8,3,1
2015-01-08 09:00:00+00:00,27664.0,287.26,62,1032,2,0.0,0,0,14.110000000000014,9,3,1
2015-01-08 10:00:00+00:00,28448.0,287.66,55,1032,2,0.0,0,0,14.510000000000048,10,3,1
2015-01-08 11:00:00+00:00,28881.0,287.25,54,1032,2,0.0,0,0,14.100000000000023,11,3,1
2015-01-08 12:00:00+00:00,29329.0,287.96,49,1031,1,0.0,0,0,14.810000000000002,12,3,1
2015-01-08 13:00:00+00:00,29026.0,288.35,48,1031,1,0.0,0,0,15.200000000000045,13,3,1
2015-01-08 14:00:00+00:00,28237.0,288.85,46,1032,1,0.0,0,0,15.700000000000045,14,3,1
2015-01-08 15:00:00+00:00,27868.0,287.71475,52,1033,1,0.0,0,0,14.564750000000004,15,3,1
2015-01-08 16:00:00+00:00,27654.0,285.3516563,67,1036,2,0.0,0,0,12.201656300000025,16,3,1
2015-01-08 17:00:00+00:00,27507.0,284.8303125,69,1037,1,0.0,0,0,11.680312500000014,17,3,1
2015-01-08 18:00:00+00:00,27544.0,283.45,72,1034,1,0.0,0,0,10.300000000000011,18,3,1
2015-01-08 19:00:00+00:00,27578.0,283.65,69,1035,0,0.0,0,0,10.5,19,3,1
2015-01-08 20:00:00+00:00,28222.0,282.95,71,1035,1,0.0,0,0,9.800000000000011,20,3,1
2015-01-08 21:00:00+00:00,28221.0,282.54,71,1036,0,0.0,0,0,9.390000000000043,21,3,1
2015-01-08 22:00:00+00:00,26436.0,282.75,70,1036,1,0.0,0,0,9.600000000000023,22,3,1
2015-01-08 23:00:00+00:00,27485.0,283.55,62,1036,1,0.0,0,0,10.400000000000034,23,3,1
2015-01-09 00:00:00+00:00,25750.0,283.45,60,1036,2,0.0,0,0,10.300000000000011,0,4,1
2015-01-09 01:00:00+00:00,24760.0,283.15,52,1035,2,0.0,0,0,10.0,1,4,1
2015-01-09 02:00:00+00:00,24188.0,283.55,48,1035,1,0.0,0,0,10.400000000000034,2,4,1
2015-01-09 03:00:00+00:00,23840.0,284.76,41,1035,1,0.0,0,0,11.610000000000014,3,4,1
2015-01-09 04:00:00+00:00,24030.0,282.0365,63,1037,1,0.0,0,0,8.886500000000012,4,4,1
2015-01-09 05:00:00+00:00,25965.0,281.17,57,1035,1,0.0,0,0,8.020000000000039,5,4,1
2015-01-09 06:00:00+00:00,28266.0,281.06,57,1035,1,0.0,0,0,7.910000000000025,6,4,1
2015-01-09 07:00:00+00:00,29981.0,280.95,58,1035,1,0.0,0,0,7.800000000000011,7,4,1
2015-01-09 08:00:00+00:00,31932.0,283.105,55,1036,1,0.0,0,0,9.955000000000041,8,4,1
2015-01-09 09:00:00+00:00,33325.0,285.26,53,1036,1,0.0,0,0,12.110000000000014,9,4,1
2015-01-09 10:00:00+00:00,34144.0,285.755,53,1036,1,0.0,0,0,12.605000000000018,10,4,1
2015-01-09 11:00:00+00:00,35040.0,286.25,54,1036,2,0.0,0,0,13.100000000000023,11,4,1
2015-01-09 12:00:00+00:00,35524.0,286.76,50,1035,2,0.0,0,0,13.610000000000014,12,4,1
2015-01-09 13:00:00+00:00,34579.0,287.27,46,1034,1,0.0,0,0,14.120000000000005,13,4,1
2015-01-09 14:00:00+00:00,33792.0,286.991,54,1036,2,0.0,0,4,13.841000000000008,14,4,1
2015-01-09 15:00:00+00:00,33768.0,286.382375,55,1036,2,0.0,0,0,13.232375000000047,15,4,1
2015-01-09 16:00:00+00:00,33696.0,286.1583125,65,1039,2,0.0,0,5,13.008312500000045,16,4,1
2015-01-09 17:00:00+00:00,33154.0,285.6046875,67,1039,2,0.0,0,2,12.454687500000034,17,4,1
2015-01-09 18:00:00+00:00,32440.0,284.77,62,1035,1,0.0,0,0,11.620000000000005,18,4,1
2015-01-09 19:00:00+00:00,32384.0,284.6093438,69,1039,2,0.0,0,0,11.4593438,19,4,1
2015-01-09 20:00:00+00:00,33976.0,284.1676563,70,1039,2,0.0,0,0,11.017656299999999,20,4,1
2015-01-09 21:00:00+00:00,31420.0,283.801,72,1038,2,0.0,0,0,10.65100000000001,21,4,1
2015-01-09 22:00:00+00:00,28825.0,283.3343125,72,1038,2,0.0,0,0,10.184312500000033,22,4,1
2015-01-09 23:00:00+00:00,24899.0,282.9426563,74,1038,2,0.0,0,0,9.792656300000033,23,4,1
2015-01-10 00:00:00+00:00,23505.0,282.4615,68,1033,3,0.0,0,0,9.311500000000024,0,5,1
2015-01-10 01:00:00+00:00,22589.0,282.04,68,1031,3,0.0,0,0,8.890000000000043,1,5,1
2015-01-10 02:00:00+00:00,22177.0,282.567,68,1033,2,0.0,0,0,9.41700000000003,2,5,1
2015-01-10 03:00:00+00:00,22025.0,282.27,67,1031,2,0.0,0,0,9.120000000000005,3,5,1
2015-01-10 04:00:00+00:00,22426.0,282.317,64,1032,1,0.0,0,0,9.16700000000003,4,5,1
2015-01-10 05:00:00+00:00,24361.0,281.54,61,1029,1,0.0,0,0,8.390000000000043,5,5,1
2015-01-10 06:00:00+00:00,27890.0,281.45,66,1029,3,0.0,0,0,8.300000000000011,6,5,1
2015-01-10 07:00:00+00:00,29335.0,282.7973438,64,1031,3,0.0,0,0,9.647343800000044,7,5,1
2015-01-10 08:00:00+00:00,29951.0,284.1446563,62,1032,3,0.0,0,0,10.994656300000031,8,5,1
2015-01-10 09:00:00+00:00,30452.0,287.36,39,1029,2,0.0,0,0,14.210000000000036,9,5,1
2015-01-10 10:00:00+00:00,30856.0,287.271,59,1031,2,0.0,0,0,14.121000000000038,10,5,1
2015-01-10 11:00:00+00:00,31449.0,289.05,58,1028,1,0.0,0,0,15.900000000000034,11,5,1
2015-01-10 12:00:00+00:00,31218.0,290.36,53,1026,2,0.0,0,0,17.210000000000036,12,5,1
2015-01-10 13:00:00+00:00,30458.0,288.6443438,61,1031,2,0.0,0,0,15.494343800000024,13,5,1
2015-01-10 14:00:00+00:00,29836.0,288.5156563,64,1030,2,0.0,0,0,15.365656300000012,14,5,1
2015-01-10 15:00:00+00:00,29781.0,289.35,57,1025,2,0.0,0,0,16.200000000000045,15,5,1
2015-01-10 16:00:00+00:00,29929.0,287.6785,70,1027,2,0.0,0,0,14.528500000000008,16,5,1
2015-01-10 17:00:00+00:00,29638.0,286.97,75,1024,2,0.0,0,0,13.82000000000005,17,5,1
2015-01-10 18:00:00+00:00,29950.0,285.87,77,1024,2,0.0,0,0,12.720000000000027,18,5,1
2015-01-10 19:00:00+00:00,32244.0,285.7033438,75,1024,2,0.0,0,0,12.55334380000005,19,5,1
2015-01-10 20:00:00+00:00,31900.0,285.5366563,74,1024,2,0.0,0,0,12.386656300000027,20,5,1
2015-01-10 21:00:00+00:00,28690.0,285.37,73,1023,2,0.0,0,0,12.220000000000027,21,5,1
2015-01-10 22:00:00+00:00,26219.0,284.86,72,1023,1,0.0,0,0,11.710000000000036,22,5,1
2015-01-10 23:00:00+00:00,22460.0,284.35,72,1023,1,0.0,0,0,11.200000000000045,23,5,1
2015-01-11 00:00:00+00:00,21033.0,285.905,76,1023,1,0.0,0,0,12.754999999999995,0,6,1
2015-01-11 01:00:00+00:00,19977.0,287.46,81,1022,2,0.0,0,0,14.310000000000002,1,6,1
2015-01-11 02:00:00+00:00,19389.0,286.1885,80,1023,2,0.0,0,0,13.038499999999999,2,6,1
2015-01-11 03:00:00+00:00,19126.0,287.95,85,1022,1,0.0,0,0,14.800000000000011,3,6,1
2015-01-11 04:00:00+00:00,19199.0,286.3835,82,1023,2,0.0,0,0,13.23350000000005,4,6,1
2015-01-11 05:00:00+00:00,19404.0,287.85,84,1022,1,0.0,0,0,14.700000000000045,5,6,1
2015-01-11 06:00:00+00:00,19500.0,287.85,84,1022,3,0.0,0,0,14.700000000000045,6,6,1
2015-01-11 07:00:00+00:00,20182.0,285.857,85,1024,2,0.0,0,0,12.70700000000005,7,6,1
2015-01-11 08:00:00+00:00,22121.0,287.35,82,1023,1,0.0,0,0,14.200000000000045,8,6,1
2015-01-11 09:00:00+00:00,23589.0,287.65,80,1024,3,0.0,0,0,14.5,9,6,1
2015-01-11 10:00:00+00:00,24238.0,288.15,69,1024,1,0.0,0,12,15.0,10,6,1
2015-01-11 11:00:00+00:00,24271.0,287.97,73,1024,2,0.0,0,12,14.82000000000005,11,6,1
2015-01-11 12:00:00+00:00,24713.0,288.46,71,1024,1,0.0,0,0,15.310000000000002,12,6,1
2015-01-11 13:00:00+00:00,24477.0,290.85,57,1023,1,0.0,0,8,17.700000000000045,13,6,1
2015-01-11 14:00:00+00:00,23377.0,291.25,50,1023,1,0.0,0,8,18.100000000000023,14,6,1
2015-01-11 15:00:00+00:00,23037.0,289.27,65,1024,1,0.0,0,8,16.120000000000005,15,6,1
2015-01-11 16:00:00+00:00,23049.0,288.96,65,1025,1,0.0,0,8,15.810000000000002,16,6,1
2015-01-11 17:00:00+00:00,25259.0,287.346,74,1028,1,0.3,0,4,14.196000000000026,17,6,1
